book_id,book_title,strategy,canonical_node_id,canonical_source_key,canonical_node_type,canonical_title,canonical_parent_id,canonical_order,coverage_status,linked_current_section_ids,linked_current_count,linked_actions
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:0433728dbe4a30c8,0433728dbe4a30c8,section,Natureza das penas e gozos futuros,o-livro-dos-espiritos:chapter:69361133c38be55e,192,covered,[4355],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:966c2a183ab57f76,966c2a183ab57f76,section,Penas temporais,o-livro-dos-espiritos:chapter:69361133c38be55e,193,covered,[4356],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:6798030da5e6f0c4,6798030da5e6f0c4,section,Expiação e arrependimento,o-livro-dos-espiritos:chapter:69361133c38be55e,194,covered,[4357],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:11a71afa5b2cac33,11a71afa5b2cac33,section,Duração das penas futuras,o-livro-dos-espiritos:chapter:69361133c38be55e,195,covered,[4358],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:0b34cdfc48d4b1aa,0b34cdfc48d4b1aa,section,Ressurreição da carne,o-livro-dos-espiritos:chapter:69361133c38be55e,196,covered,[4359],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:section:a1a7e8faddeb5306,a1a7e8faddeb5306,section,"Paraíso, inferno e purgatório",o-livro-dos-espiritos:chapter:69361133c38be55e,197,covered,[4360],1,"{""keep"": 1}"
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:back_matter:08849515b369dc8e,08849515b369dc8e,back_matter,Conclusão,,198,missing-current-unit,[],0,{}
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:back_matter:29e85a9a8616fe0b,29e85a9a8616fe0b,back_matter,Nota explicativa,,199,missing-current-unit,[],0,{}
1,O Livro dos Espíritos,full-staging-reconstruction,o-livro-dos-espiritos:back_matter:1f35502ee0e6cc19,1f35502ee0e6cc19,back_matter,Índice geral,,200,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:front_matter:19b929fd38d1afa2,19b929fd38d1afa2,front_matter,Nota da Editora,,1,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:front_matter:644fea731d3f9981,644fea731d3f9981,front_matter,Introdução,,2,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,ce54d9f5aa9aaa25,division,PRIMEIRA PARTE — Noções preliminares,,3,covered,[4371],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:653172c9ddc23db3,653172c9ddc23db3,chapter,Há Espíritos?,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,4,multiple-current-records,"[4373, 4374]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:289eb11f923408ba,289eb11f923408ba,chapter,Do maravilhoso e do sobrenatural,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,5,multiple-current-records,"[4375, 4376]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:4b9264287d47031b,4b9264287d47031b,chapter,Do método,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,6,multiple-current-records,"[4377, 4378]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:9306339375b509b7,9306339375b509b7,section,De que modo se deve proceder com os materialistas. Materialistas por sistema: materialistas que o são por falta de coisa melhor,o-livro-dos-mediuns:chapter:4b9264287d47031b,7,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:3a65549e9b287e32,3a65549e9b287e32,section,"Incrédulos por ignorância, por má vontade, por interesse e má-fé, por pusilanimidade, por escrúpulos religiosos, por efeito de decepções",o-livro-dos-mediuns:chapter:4b9264287d47031b,8,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:c9afb97065fa64a1,c9afb97065fa64a1,section,"Três classes de espíritas: espíritas experimentadores, espíritas imperfeitos, espíritas cristãos ou verdadeiros espíritas",o-livro-dos-mediuns:chapter:4b9264287d47031b,9,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:f10c939d0a8a10b2,f10c939d0a8a10b2,section,Ordem a que devem obedecer os estudos espíritas,o-livro-dos-mediuns:chapter:4b9264287d47031b,10,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:c0a949c06c345717,c0a949c06c345717,chapter,Dos sistemas,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,11,multiple-current-records,"[4379, 4380]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:fdb0718d202ebc71,fdb0718d202ebc71,section,Exame dos diferentes modos por que o Espiritismo é encarado,o-livro-dos-mediuns:chapter:c0a949c06c345717,12,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:f04c9d86ce4efc9a,f04c9d86ce4efc9a,section,"Sistemas de negação: do charlatanismo, da loucura, da alucinação, do músculo estalante, das causas físicas, do reflexo",o-livro-dos-mediuns:chapter:c0a949c06c345717,13,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:ab2d3d4b39cdb13c,ab2d3d4b39cdb13c,section,"Sistemas de afirmação; sistema da alma coletiva; sistema sonambúlico, pessimista, diabólico ou demoníaco, otimista, unispírita ou monoespírita, multispírita ou polispírita, sistema da alma material",o-livro-dos-mediuns:chapter:c0a949c06c345717,14,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:division:9a46cfdb5ddce442,9a46cfdb5ddce442,division,SEGUNDA PARTE — Das manifestações espíritas,,15,covered,[4381],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:2b8022a478590fa5,2b8022a478590fa5,chapter,Da ação dos Espíritos sobre a matéria,o-livro-dos-mediuns:division:9a46cfdb5ddce442,16,multiple-current-records,"[4383, 4384]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:d850638572f86339,d850638572f86339,chapter,Das manifestações físicas Das mesas girantes,o-livro-dos-mediuns:division:9a46cfdb5ddce442,17,multiple-current-records,"[4385, 4386]",2,"{""keep"": 1, ""review"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:4ecf3808bb4c77c3,4ecf3808bb4c77c3,chapter,Das manifestações inteligentes,o-livro-dos-mediuns:division:9a46cfdb5ddce442,18,multiple-current-records,"[4387, 4388]",2,"{""keep"": 1, ""review"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:acf42d7c091810f0,acf42d7c091810f0,chapter,Da teoria das manifestações físicas,o-livro-dos-mediuns:division:9a46cfdb5ddce442,19,multiple-current-records,"[4389, 4390]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:a3c3bb4bdd602f38,a3c3bb4bdd602f38,section,Movimentos e suspensões,o-livro-dos-mediuns:chapter:acf42d7c091810f0,20,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:864e03dff105f595,864e03dff105f595,section,Ruídos,o-livro-dos-mediuns:chapter:acf42d7c091810f0,21,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:c34777fa459573e5,c34777fa459573e5,section,Aumento e diminuição de peso dos corpos,o-livro-dos-mediuns:chapter:acf42d7c091810f0,22,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,5f48dcea2c262c15,chapter,Das manifestações físicas espontâneas,o-livro-dos-mediuns:division:9a46cfdb5ddce442,23,multiple-current-records,"[4391, 4392]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:645618687c477f6a,645618687c477f6a,section,"Ruídos, barulhos e perturbações",o-livro-dos-mediuns:chapter:5f48dcea2c262c15,24,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:6364e2ff1c5ddc1c,6364e2ff1c5ddc1c,section,Arremesso de objetos,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,25,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:4d1ac87a45e0b5c1,4d1ac87a45e0b5c1,section,Fenômeno de transporte,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,26,covered,[4393],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:7ea00f842b7894f8,7ea00f842b7894f8,section,Dissertação de um Espírito sobre os transportes,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,27,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:5ea189b44d549473,5ea189b44d549473,chapter,Das manifestações visuais,o-livro-dos-mediuns:division:9a46cfdb5ddce442,28,multiple-current-records,"[4394, 4395]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:504d0070c38c112e,504d0070c38c112e,section,Noções sobre as aparições,o-livro-dos-mediuns:chapter:5ea189b44d549473,29,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:aff87903ba83758a,aff87903ba83758a,section,Ensaio teórico sobre as aparições,o-livro-dos-mediuns:chapter:5ea189b44d549473,30,covered,[4396],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:fa49c4c636cdf568,fa49c4c636cdf568,section,Espíritos glóbulos,o-livro-dos-mediuns:chapter:5ea189b44d549473,31,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:e9d02a2a430a5f5d,e9d02a2a430a5f5d,section,Teoria da alucinação,o-livro-dos-mediuns:chapter:5ea189b44d549473,32,covered,[4397],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:ae5e12179576b97f,ae5e12179576b97f,chapter,Da bicorporeidade e da transfiguração,o-livro-dos-mediuns:division:9a46cfdb5ddce442,33,multiple-current-records,"[4398, 4399]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:f102ffa3610f9d37,f102ffa3610f9d37,section,Aparições dos Espíritos de pessoas vivas,o-livro-dos-mediuns:chapter:ae5e12179576b97f,34,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:b9b60625d7988c8b,b9b60625d7988c8b,section,Homens duplos,o-livro-dos-mediuns:chapter:ae5e12179576b97f,35,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:ac59e94df3a63a77,ac59e94df3a63a77,section,Santo Afonso de Liguori e Santo Antônio de Pádua,o-livro-dos-mediuns:chapter:ae5e12179576b97f,36,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:0f617aaa9bf3b2e9,0f617aaa9bf3b2e9,section,Vespasiano,o-livro-dos-mediuns:chapter:ae5e12179576b97f,37,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:d7216531d16cb916,d7216531d16cb916,section,Transfiguração,o-livro-dos-mediuns:chapter:ae5e12179576b97f,38,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:c5af5369f999f749,c5af5369f999f749,section,Invisibilidade,o-livro-dos-mediuns:chapter:ae5e12179576b97f,39,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,80d8b11a5624d43d,chapter,Do laboratório do Mundo Invisível,o-livro-dos-mediuns:division:9a46cfdb5ddce442,40,multiple-current-records,"[4400, 4401]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:731be4f46115e598,731be4f46115e598,section,Vestuário dos Espíritos,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,41,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:081adc231db72b28,081adc231db72b28,section,Formação espontânea de objetos tangíveis,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,42,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:04b8e1ee7b5a4682,04b8e1ee7b5a4682,section,Modificação das propriedades da matéria,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,43,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:655e61bbfe0b06f0,655e61bbfe0b06f0,section,Ação magnética curadora,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,44,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:4728f2d16389a2fd,4728f2d16389a2fd,chapter,Dos lugares assombrados,o-livro-dos-mediuns:division:9a46cfdb5ddce442,45,multiple-current-records,"[4402, 4403]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:0e497610f9692a5f,0e497610f9692a5f,chapter,Da natureza das comunicações,o-livro-dos-mediuns:division:9a46cfdb5ddce442,46,covered,[4404],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:8a9bfd20c165e6e2,8a9bfd20c165e6e2,section,"Comunicações grosseiras, frívolas, sérias e instrutivas",o-livro-dos-mediuns:chapter:0e497610f9692a5f,47,covered,[4405],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:17da9e59a0380c05,17da9e59a0380c05,chapter,Da sematologia e da tiptologia,o-livro-dos-mediuns:division:9a46cfdb5ddce442,48,multiple-current-records,"[4406, 4407]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:d8489685dbf54133,d8489685dbf54133,section,Linguagem dos sinais e das pancadas,o-livro-dos-mediuns:chapter:17da9e59a0380c05,49,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:aafa62f625bc1fa8,aafa62f625bc1fa8,section,Tiptologia alfabética,o-livro-dos-mediuns:chapter:17da9e59a0380c05,50,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:13154add20cd2e31,13154add20cd2e31,chapter,Da pneumatografia ou escrita direta Da pneumatofonia,o-livro-dos-mediuns:division:9a46cfdb5ddce442,51,multiple-current-records,"[4408, 4409, 4410]",3,"{""keep"": 1, ""review"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:b0fc1a2efa66b5a2,b0fc1a2efa66b5a2,chapter,Da psicografia,o-livro-dos-mediuns:division:9a46cfdb5ddce442,52,multiple-current-records,"[4411, 4412]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:9765b9de5c87aa94,9765b9de5c87aa94,section,Psicografia indireta: cestas e pranchetas,o-livro-dos-mediuns:chapter:b0fc1a2efa66b5a2,53,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:66ce33971f1fae95,66ce33971f1fae95,section,Psicografia direta ou manual,o-livro-dos-mediuns:chapter:b0fc1a2efa66b5a2,54,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,68cf49fbe3c4db92,chapter,Dos médiuns,o-livro-dos-mediuns:division:9a46cfdb5ddce442,55,multiple-current-records,"[4413, 4414]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:33a173f2998c4501,33a173f2998c4501,section,Médiuns de efeitos físicos,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,56,covered,[4415],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:83e278ff3c2039e3,83e278ff3c2039e3,section,Pessoas elétricas,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,57,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:b360ce5ecff5a57d,b360ce5ecff5a57d,section,Médiuns sensitivos ou impressionáveis,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,58,covered,[4416],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:cdcb59d353d57e4d,cdcb59d353d57e4d,section,Médiuns audientes,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,59,covered,[4417],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:55522858a73ac12e,55522858a73ac12e,section,Médiuns falantes,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,60,covered,[4418],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:3ecc100b34861336,3ecc100b34861336,section,Médiuns videntes,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,61,covered,[4419],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:994b29fa8bbc6d4c,994b29fa8bbc6d4c,section,Médiuns sonambúlicos,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,62,covered,[4420],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:12ad5eb93b770e9a,12ad5eb93b770e9a,section,Médiuns curadores,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,63,covered,[4421],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:4b9ea04d5ffc1ffc,4b9ea04d5ffc1ffc,section,Médiuns pneumatógrafos,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,64,covered,[4422],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,o-livro-dos-mediuns:division:9a46cfdb5ddce442,65,multiple-current-records,"[4423, 4424, 4425, 4426, 4427, 4428, 4429]",7,"{""keep"": 1, ""split"": 6}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:07cf59a2248b6e9f,07cf59a2248b6e9f,section,"Médiuns mecânicos, intuitivos, semimecânicos, inspirados ou involuntários; de pressentimentos",o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,66,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:df364177219af5cd,df364177219af5cd,chapter,Dos médiuns especiais,o-livro-dos-mediuns:division:9a46cfdb5ddce442,67,multiple-current-records,"[4430, 4431, 4432, 4433]",4,"{""keep"": 1, ""split"": 3}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:69229a523a950564,69229a523a950564,section,Aptidões especiais dos médiuns,o-livro-dos-mediuns:chapter:df364177219af5cd,68,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:226470eac6cce9d1,226470eac6cce9d1,section,Quadro sinóptico das diferentes espécies de médiuns,o-livro-dos-mediuns:chapter:df364177219af5cd,69,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:f931dcb245b67695,f931dcb245b67695,chapter,Da formação dos médiuns,o-livro-dos-mediuns:division:9a46cfdb5ddce442,70,covered,[4434],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:89777b0ea6a53288,89777b0ea6a53288,section,Desenvolvimento da mediunidade,o-livro-dos-mediuns:chapter:f931dcb245b67695,71,covered,[4435],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:47e8dc19213612d0,47e8dc19213612d0,section,Mudança de caligrafia,o-livro-dos-mediuns:chapter:f931dcb245b67695,72,covered,[4436],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:62279df3504d41af,62279df3504d41af,section,Perda e suspensão da mediunidade,o-livro-dos-mediuns:chapter:f931dcb245b67695,73,covered,[4437],1,"{""keep"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,deb8e99e0473f4ff,chapter,Dos inconvenientes e perigos da mediunidade,o-livro-dos-mediuns:division:9a46cfdb5ddce442,74,multiple-current-records,"[4438, 4439]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:8b15fc6b92237b7e,8b15fc6b92237b7e,section,Influência do exercício da mediunidade sobre a saúde,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,75,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:f93fb7dbfc03afa8,f93fb7dbfc03afa8,section,Idem sobre o cérebro,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,76,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:54b6ecd521e29f69,54b6ecd521e29f69,section,Idem sobre as crianças,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,77,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:79567ea3539ea567,79567ea3539ea567,chapter,Do papel dos médiuns nas comunicações espíritas,o-livro-dos-mediuns:division:9a46cfdb5ddce442,78,multiple-current-records,"[4440, 4441]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:ae7ffb30e717125f,ae7ffb30e717125f,section,Influência do Espírito pessoal do médium,o-livro-dos-mediuns:chapter:79567ea3539ea567,79,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:e0ddf971b1a75a50,e0ddf971b1a75a50,section,Sistema dos médiuns inertes,o-livro-dos-mediuns:chapter:79567ea3539ea567,80,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:e6af4a96a98dd86d,e6af4a96a98dd86d,section,"Aptidão de certos médiuns para coisas de que nada conhecem: línguas, música, desenho etc",o-livro-dos-mediuns:chapter:79567ea3539ea567,81,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:a599df2946e2b34a,a599df2946e2b34a,section,Dissertação de um Espírito sobre o papel dos médiuns,o-livro-dos-mediuns:chapter:79567ea3539ea567,82,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:7e7707b357633fe7,7e7707b357633fe7,chapter,Da influência moral do médium,o-livro-dos-mediuns:division:9a46cfdb5ddce442,83,multiple-current-records,"[4442, 4443]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:d005f7e3dcda7939,d005f7e3dcda7939,section,Questões diversas,o-livro-dos-mediuns:chapter:7e7707b357633fe7,84,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:0c6e3ca7fae925fa,0c6e3ca7fae925fa,section,Dissertação de um Espírito sobre a influência moral,o-livro-dos-mediuns:chapter:7e7707b357633fe7,85,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:58089c6f104dbeaf,58089c6f104dbeaf,chapter,Da influência do meio,o-livro-dos-mediuns:division:9a46cfdb5ddce442,86,multiple-current-records,"[4444, 4445]",2,"{""keep"": 1, ""review"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:4a634808acd15f35,4a634808acd15f35,chapter,Da mediunidade nos animais,o-livro-dos-mediuns:division:9a46cfdb5ddce442,87,multiple-current-records,"[4446, 4447]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:09cd84160cb379a3,09cd84160cb379a3,chapter,Da obsessão,o-livro-dos-mediuns:division:9a46cfdb5ddce442,88,multiple-current-records,"[4448, 4449]",2,"{""keep"": 1, ""split"": 1}"
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:5f10718bbac28805,5f10718bbac28805,section,Obsessão simples,o-livro-dos-mediuns:chapter:09cd84160cb379a3,89,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:4f15b08f939f2c78,4f15b08f939f2c78,section,Fascinação,o-livro-dos-mediuns:chapter:09cd84160cb379a3,90,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:710ff363b62f5309,710ff363b62f5309,section,Subjugação,o-livro-dos-mediuns:chapter:09cd84160cb379a3,91,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:6818e3debc95063d,6818e3debc95063d,section,Causas da obsessão,o-livro-dos-mediuns:chapter:09cd84160cb379a3,92,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:section:4c69457a55c1c259,4c69457a55c1c259,section,Meios de a combater,o-livro-dos-mediuns:chapter:09cd84160cb379a3,93,missing-current-unit,[],0,{}
2,O Livro dos Médiuns,full-staging-reconstruction,o-livro-dos-mediuns:chapter:83f3600ecf97ed90,83f3600ecf97ed90,chapter,Da identidade dos Espíritos,o-livro-dos-mediuns:division:9a46cfdb5ddce442,94,covered,[4450],1,"{""keep"": 1}"
