book_id,book_title,section_id,sec_position,kind,part_title,chapter_label,chapter_title,section_title,record_title,stored_word_count,calculated_word_count,content_character_count,paragraph_block_count,normalized_content_md5
1,O Livro dos Espíritos,4354,212,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Intervenção de Deus nas penas e recompensas,Intervenção de Deus nas penas e recompensas,397,405,2417,9,2e9e43b3f6ef68c62350305c4e2884cd
1,O Livro dos Espíritos,4355,213,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Natureza das penas e gozos futuros,Natureza das penas e gozos futuros,2428,2484,14511,57,90e27dd8fd6de19abd914148fd40f4b9
1,O Livro dos Espíritos,4356,214,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Penas temporais,Penas temporais,773,788,4822,16,91792197d32cf518b8f04b696350de90
1,O Livro dos Espíritos,4357,215,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Expiação e arrependimento,Expiação e arrependimento,1131,1164,6967,34,abede1b3261429fb99364c5f59142ef1
1,O Livro dos Espíritos,4358,216,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Duração das penas futuras,Duração das penas futuras,2302,2328,14059,27,f66e4f1f2061c89ffdd800e5bee7d350
1,O Livro dos Espíritos,4359,217,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ressurreição da carne,Ressurreição da carne,735,742,4601,8,5f6b1efbdffb3adb25d9dc3479ba37b8
1,O Livro dos Espíritos,4360,218,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,"Paraíso, inferno e purgatório","Paraíso, inferno e purgatório",1389,1414,8564,26,b9aafc69073d198f77d1a50ba0f64511
1,O Livro dos Espíritos,4361,219,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,I,I,362,364,2131,3,e8be536270dcff544443c4f3e7f02566
1,O Livro dos Espíritos,4362,220,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ii,Ii,394,397,2425,4,f628e9379162399e7f122271447818c7
1,O Livro dos Espíritos,4363,221,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Iii,Iii,410,412,2365,3,144a5c7636c9ae6dc1edae5e88a62166
1,O Livro dos Espíritos,4364,222,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Iv,Iv,505,510,3028,6,d060a0a5653fa093b5606ca4bb33d18d
1,O Livro dos Espíritos,4365,223,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,V,V,722,728,4372,7,d5e0a58bc010bb1ece9f3f5d6427b2bf
1,O Livro dos Espíritos,4366,224,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Vi,Vi,753,757,4523,5,7ed441d5d7ebfe24d90a3a1280838a4e
1,O Livro dos Espíritos,4367,225,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Vii,Vii,841,846,5124,6,cbca4d066c88babcf82383211dff401b
1,O Livro dos Espíritos,4368,226,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Viii,Viii,719,724,4366,6,faa2c59ba73d1e30bba261c038e5bd98
1,O Livro dos Espíritos,4369,227,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ix,Ix,885,892,5305,8,a3d2573505d98e510a4a06560b1ffca3
1,O Livro dos Espíritos,4370,228,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Nota explicativa,Nota explicativa,1797,1820,11541,24,3d135460a562ecfd25becffda004f10f
2,O Livro dos Médiuns,4371,1,part_intro,Primeira Parte — Noções preliminares,null,null,null,Primeira Parte — Noções preliminares,2,2,19,1,a0fabde29a6f66605483e53452311ee0
2,O Livro dos Médiuns,4372,2,content,Primeira Parte — Noções preliminares,null,null,null,Primeira Parte — Noções preliminares,19,19,117,1,e29fa0490c90e5bb5108c3a62ef46c17
2,O Livro dos Médiuns,4373,3,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO I,Há Espíritos?,null,CAPÍTULO I — Há Espíritos?,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4374,4,content,Primeira Parte — Noções preliminares,CAPÍTULO I,Há Espíritos?,null,Há Espíritos?,2125,2148,12733,24,4b905bcc55b7f643746e723fa2f1b53e
2,O Livro dos Médiuns,4375,5,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO II,Do maravilhoso e do sobrenatural,null,CAPÍTULO II — Do maravilhoso e do sobrenatural,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4376,6,content,Primeira Parte — Noções preliminares,CAPÍTULO II,Do maravilhoso e do sobrenatural,null,Do maravilhoso e do sobrenatural,3331,3367,20808,37,de2d59db1740ff3d78e546635d8071d0
2,O Livro dos Médiuns,4377,7,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO III,Do método,null,CAPÍTULO III — Do método,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4378,8,content,Primeira Parte — Noções preliminares,CAPÍTULO III,Do método,null,Do método,4176,4224,25924,49,dbafb032f39e3e491c17db293e273b00
2,O Livro dos Médiuns,4379,9,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO IV,Dos sistemas,null,CAPÍTULO IV — Dos sistemas,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4380,10,content,Primeira Parte — Noções preliminares,CAPÍTULO IV,Dos sistemas,null,Dos sistemas,6307,6378,38496,72,c34ff36b958975e3c6d55743e7497006
2,O Livro dos Médiuns,4381,11,part_intro,Segunda Parte — Das manifestações espíritas,null,null,null,Segunda Parte — Das manifestações espíritas,3,3,27,1,bf86400dd696122f29a4d3a5d8af9434
2,O Livro dos Médiuns,4382,12,content,Segunda Parte — Das manifestações espíritas,null,null,null,Segunda Parte — Das manifestações espíritas,206,206,1438,1,60ab405a2347931bf91cab66c928388f
2,O Livro dos Médiuns,4383,13,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO I,Da ação dos Espíritos sobre a matéria,null,CAPÍTULO I — Da ação dos Espíritos sobre a matéria,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4384,14,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO I,Da ação dos Espíritos sobre a matéria,null,Da ação dos Espíritos sobre a matéria,2052,2069,12542,18,d94571d21916ebd7a767c895c4b014fc
2,O Livro dos Médiuns,4385,15,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO II,Das manifestações físicas. Das mesas girantes,null,CAPÍTULO II — Das manifestações físicas. Das mesas girantes,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4386,16,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO II,Das manifestações físicas. Das mesas girantes,null,Das manifestações físicas. Das mesas girantes,1035,1047,6419,13,e22a15958b0318bad323b2b8163fadab
2,O Livro dos Médiuns,4387,17,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO III,Das manifestações inteligentes,null,CAPÍTULO III — Das manifestações inteligentes,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4388,18,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO III,Das manifestações inteligentes,null,Das manifestações inteligentes,1079,1088,6793,10,85f00751c2416033691c62fcad0935d5
2,O Livro dos Médiuns,4389,19,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO IV,Da teoria das manifestações físicas,null,CAPÍTULO IV — Da teoria das manifestações físicas,12,14,76,1,b9f77f1dadd22be4cafbfc183f3aecf2
2,O Livro dos Médiuns,4390,20,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO IV,Da teoria das manifestações físicas,null,Da teoria das manifestações físicas,4230,4294,25285,65,35402333a1abdadadb88cc32e52846fe
2,O Livro dos Médiuns,4391,21,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,null,CAPÍTULO V — Das manifestações físicas espontâneas,18,21,131,1,b722cab639e50a264d440b90371fcd6c
2,O Livro dos Médiuns,4392,22,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,null,Das manifestações físicas espontâneas,4103,4171,25552,69,f312a445d4c36525c8786f3b96e09e2a
2,O Livro dos Médiuns,4393,23,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,Fenômeno de transporte,Fenômeno de transporte,3063,3129,19521,67,c5925458eb17932e309a8133e6970bd6
2,O Livro dos Médiuns,4394,24,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,null,CAPÍTULO VI — Das manifestações visuais,15,18,107,1,00ad1b5b996218fa8ba160e5ba0c79fc
2,O Livro dos Médiuns,4395,25,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,null,Das manifestações visuais,2684,2752,16544,69,df1d811f48368005828d2ffe83f2a1e9
2,O Livro dos Médiuns,4396,26,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,Ensaio teórico sobre as aparições,Ensaio teórico sobre as aparições,2490,2516,15405,27,7bcb007109c229c0123800cfd1cd191b
2,O Livro dos Médiuns,4397,27,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,Teoria da alucinação,Teoria da alucinação,1511,1529,9124,19,f08e48e7bcc5a48f122e18814644aba0
2,O Livro dos Médiuns,4398,28,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VII,Da bicorporeidade e da transfiguração,null,CAPÍTULO VII — Da bicorporeidade e da transfiguração,21,26,156,1,1eadfb8e9fe4df75c5bf383e7f60ef2e
2,O Livro dos Médiuns,4399,29,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VII,Da bicorporeidade e da transfiguração,null,Da bicorporeidade e da transfiguração,3323,3359,20344,37,de58839f193c84a10ef7c1e5bd1405d8
2,O Livro dos Médiuns,4400,30,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VIII,Do laboratório do Mundo Invisível,null,CAPÍTULO VIII — Do laboratório do Mundo Invisível,17,20,136,1,f705758313bea31963dd1198ca99449a
2,O Livro dos Médiuns,4401,31,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VIII,Do laboratório do Mundo Invisível,null,Do laboratório do Mundo Invisível,2561,2610,16047,50,5aad1205835ab6749bf675f076abf821
2,O Livro dos Médiuns,4402,32,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO IX,Dos lugares assombrados,null,CAPÍTULO IX — Dos lugares assombrados,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4403,33,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO IX,Dos lugares assombrados,null,Dos lugares assombrados,1567,1603,9942,37,53e061399c388a713f73e352bbde7651
2,O Livro dos Médiuns,4404,34,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO X,Da natureza das comunicações,null,CAPÍTULO X — Da natureza das comunicações,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4405,35,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO X,Da natureza das comunicações,"• Comunicações grosseiras, frívolas, sérias e instrutivas","• Comunicações grosseiras, frívolas, sérias e instrutivas",1063,1071,6821,9,1e3eb2f08599849371831f5be7082e35
2,O Livro dos Médiuns,4406,36,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XI,Da sematologia e da tiptologia,null,CAPÍTULO XI — Da sematologia e da tiptologia,9,10,61,1,56ecaf37feb1453e82c1305f6122b523
2,O Livro dos Médiuns,4407,37,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XI,Da sematologia e da tiptologia,null,Da sematologia e da tiptologia,1860,1873,11510,14,caf0b975b02d21c37487244a496d417a
2,O Livro dos Médiuns,4408,38,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,null,CAPÍTULO XII — Da pneumatografia ou escrita direta. Da pneumatofonia,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4409,39,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,Escrita direta,Escrita direta,1281,1292,8039,12,873f83cccb084c061521d4834b88081c
2,O Livro dos Médiuns,4410,40,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,Pneumatofonia,Pneumatofonia,378,382,2406,5,1cad1e20c6cf6d5bec0ea3d96b78d73a
2,O Livro dos Médiuns,4411,41,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIII,Da psicografia,null,CAPÍTULO XIII — Da psicografia,10,11,74,1,464cacdbdfcec5c2753efc1c9c254a44
2,O Livro dos Médiuns,4412,42,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIII,Da psicografia,null,Da psicografia,1347,1356,7894,10,cb263ae6bb2e7912424ba0d652f04072
2,O Livro dos Médiuns,4413,43,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,null,CAPÍTULO XIV — Dos médiuns,23,31,214,1,3225d142ab6f7e52bd2d01455b231fff
2,O Livro dos Médiuns,4414,44,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,null,Dos médiuns,165,165,1041,1,476cbe3dba70dd748272326d3c4b0b32
2,O Livro dos Médiuns,4415,45,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns de efeitos físicos,Médiuns de efeitos físicos,1493,1504,9498,12,02fc419687c7f733a18c1c1466f7d259
2,O Livro dos Médiuns,4416,46,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns sensitivos ou impressionáveis,Médiuns sensitivos ou impressionáveis,248,250,1605,3,8a73236c131f8c3229abae92959c90ae
2,O Livro dos Médiuns,4417,47,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns audientes,Médiuns audientes,152,153,965,2,e07c2e0b16899610051231d6812a7202
2,O Livro dos Médiuns,4418,48,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns falantes,Médiuns falantes,192,193,1137,2,f4ae90fa905e6ca84b748f7b511d6cc5
2,O Livro dos Médiuns,4419,49,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns videntes,Médiuns videntes,1296,1305,8113,10,af2ad97204e0d3e76d2d08f725be450c
2,O Livro dos Médiuns,4420,50,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns sonambúlicos,Médiuns sonambúlicos,545,548,3352,4,df418d1979b6fbf724a3e5893e177c7a
2,O Livro dos Médiuns,4421,51,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns curadores,Médiuns curadores,657,670,4162,14,ea460dd78548825a49b1d0531c540c40
2,O Livro dos Médiuns,4422,52,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns pneumatógrafos,Médiuns pneumatógrafos,210,211,1330,2,ceb2c50074da9ed07ae39dbea785178f
2,O Livro dos Médiuns,4423,53,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,null,CAPÍTULO XV — Dos médiuns escreventes ou psicógrafos,10,10,95,1,dc5c068a1f9cf09d50b9dd0ba1c7250e
2,O Livro dos Médiuns,4424,54,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,null,Dos médiuns escreventes ou psicógrafos,114,114,699,1,00a08f5f708561eae23eaf234b9610e9
2,O Livro dos Médiuns,4425,55,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns mecânicos,Médiuns mecânicos,278,280,1680,3,6536e62873c0531fc857ff02897ddb5e
2,O Livro dos Médiuns,4426,56,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns intuitivos,Médiuns intuitivos,277,279,1634,3,c7e930ac03434ef24168770c3af84df4
2,O Livro dos Médiuns,4427,57,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns semimecânicos,Médiuns semimecânicos,80,80,487,1,7693f5c2cd8b62a6b0419f1f1b894c18
2,O Livro dos Médiuns,4428,58,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns inspirados ou involuntários,Médiuns inspirados ou involuntários,678,684,4077,7,2d4a89ee5795ff686b6d398446d32832
2,O Livro dos Médiuns,4429,59,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns de pressentimentos,Médiuns de pressentimentos,78,78,485,1,e6c92f8f2d1899bd8a72af25c45c9081
2,O Livro dos Médiuns,4430,60,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,null,CAPÍTULO XVI — Dos médiuns especiais,12,13,86,1,3acb1486db625f7508a1348b44f6077c
2,O Livro dos Médiuns,4431,61,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,null,Dos médiuns especiais,1676,1704,10786,29,fcd4ca5e1e08322a03354cbd5eab4af1
2,O Livro dos Médiuns,4432,62,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,Diversas,Diversas,458,464,3060,7,981f563a3c28a3098e1e529a7aa2bf9d
2,O Livro dos Médiuns,4433,63,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,Variedades dos médiuns escreventes:,Variedades dos médiuns escreventes:,2889,2955,19151,67,3b32818d057c0f703510e3b4e5c82fbf
2,O Livro dos Médiuns,4434,64,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,null,CAPÍTULO XVII — Da formação dos médiuns,12,14,91,1,ead0745c638d486cd3273e7f66de452d
2,O Livro dos Médiuns,4435,65,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Desenvolvimento da mediunidade,Desenvolvimento da mediunidade,3862,3896,23905,35,fdee9fe32eae72f89391b04c48241523
2,O Livro dos Médiuns,4436,66,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Mudança de caligrafia,Mudança de caligrafia,182,182,1122,1,46a2a7a3fe7cc60316df35214ab02dc6
2,O Livro dos Médiuns,4437,67,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Perda e suspensão da mediunidade,Perda e suspensão da mediunidade,1276,1306,7713,31,3621af82a5711cf3b927406f3d99e7a9
2,O Livro dos Médiuns,4438,68,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVIII,Dos inconvenientes e perigos da mediunidade,null,CAPÍTULO XVIII — Dos inconvenientes e perigos da mediunidade,17,19,102,1,e9afd97ada2905e2f1abc55514cda3db
2,O Livro dos Médiuns,4439,69,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVIII,Dos inconvenientes e perigos da mediunidade,null,Dos inconvenientes e perigos da mediunidade,864,877,5400,14,41d6e3ed8b7c7203366c55b1aaa9a6cc
2,O Livro dos Médiuns,4440,70,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIX,Do papel dos médiuns nas comunicações espíritas,null,CAPÍTULO XIX — Do papel dos médiuns nas comunicações espíritas,34,37,218,1,5b40c682b62de284f7f83d333e4effdf
2,O Livro dos Médiuns,4441,71,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIX,Do papel dos médiuns nas comunicações espíritas,null,Do papel dos médiuns nas comunicações espíritas,4225,4291,26285,67,3c82837ca44c7899cb335445590815e5
2,O Livro dos Médiuns,4442,72,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XX,Da influência moral do médium,null,CAPÍTULO XX — Da influência moral do médium,11,12,73,1,69c5e5d77170eb517a8a92100d980a23
2,O Livro dos Médiuns,4443,73,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XX,Da influência moral do médium,null,Da influência moral do médium,2971,3011,18461,41,8c14268db82e887cd1f8b454f99969b4
2,O Livro dos Médiuns,4444,74,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXI,Da influência do meio,null,CAPÍTULO XXI — Da influência do meio,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4445,75,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXI,Da influência do meio,null,Da influência do meio,819,830,5115,12,4c5a01b566b474cfa879f0c51a93eafc
2,O Livro dos Médiuns,4446,76,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXII,Da mediunidade nos animais,null,CAPÍTULO XXII — Da mediunidade nos animais,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4447,77,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXII,Da mediunidade nos animais,null,Da mediunidade nos animais,2245,2267,14096,23,4f572065985b230aa9a5bcec54728da9
2,O Livro dos Médiuns,4448,78,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIII,Da obsessão,null,CAPÍTULO XXIII — Da obsessão,12,16,87,1,72b52ff82d40e139a191611a0a4d6ab4
2,O Livro dos Médiuns,4449,79,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIII,Da obsessão,null,Da obsessão,5495,5559,33357,65,1a4d72cde7e514b90da3e5deb0b00921
2,O Livro dos Médiuns,4450,80,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIV,Da identidade dos Espíritos,null,CAPÍTULO XXIV — Da identidade dos Espíritos,22,24,140,1,817498f85ed87f1c1196d3efa2b6a38f
2,O Livro dos Médiuns,4451,81,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIV,Da identidade dos Espíritos,Provas possíveis de identidade,Provas possíveis de identidade,1836,1848,11191,13,65d57fdb5aed277cb3296a2465f5d254
2,O Livro dos Médiuns,4452,82,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIV,Da identidade dos Espíritos,Modo de se distinguirem os bons dos maus Espíritos,Modo de se distinguirem os bons dos maus Espíritos,4788,4878,30025,91,bb3fb3b6403332cf99393be35f334f01
2,O Livro dos Médiuns,4453,83,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXV,Das evocações,null,CAPÍTULO XXV — Das evocações,34,41,246,1,8425caed68bdfda3daa3d8968a58ae75
2,O Livro dos Médiuns,4454,84,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXV,Das evocações,Considerações gerais,Considerações gerais,1185,1194,7362,10,cf6b2afffb1eaa3d3b33688c75476aa5
2,O Livro dos Médiuns,4455,85,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXV,Das evocações,Espíritos que se podem evocar,Espíritos que se podem evocar,1039,1049,6204,11,669bdc394d47e4468f7dc5d19c15de2c
2,O Livro dos Médiuns,4456,86,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXV,Das evocações,Linguagem de que se deve usar com os Espíritos,Linguagem de que se deve usar com os Espíritos,599,604,3829,6,38d58bc8fa27743c24bfc63c489cf41c
2,O Livro dos Médiuns,4457,87,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXV,Das evocações,Utilidade das evocações particulares,Utilidade das evocações particulares,6123,6269,37286,147,6e3fa4b64a378e13c854251f5caa62ee
2,O Livro dos Médiuns,4458,88,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVI,Das perguntas que se podem fazer aos Espíritos,null,CAPÍTULO XXVI — Das perguntas que se podem fazer aos Espíritos,44,53,318,1,f9ab85124ba3fd6cf2d60c6f737a3a93
2,O Livro dos Médiuns,4459,89,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVI,Das perguntas que se podem fazer aos Espíritos,Observações preliminares,Observações preliminares,5621,5716,34754,96,9ca80ade1de42ba11ef418a688a5910a
2,O Livro dos Médiuns,4460,90,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVII,Das contradições e das mistificações,null,CAPÍTULO XXVII — Das contradições e das mistificações,0,0,0,0,d41d8cd98f00b204e9800998ecf8427e
2,O Livro dos Médiuns,4461,91,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVII,Das contradições e das mistificações,Das contradições,Das contradições,2841,2876,17097,36,28d1cfc5cfdfcffb11a6c2b9c8a43d3a
2,O Livro dos Médiuns,4462,92,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVII,Das contradições e das mistificações,Das mistificações,Das mistificações,692,702,4295,11,7f2d4f97b7ebe2dce5aae158e3e302ef
2,O Livro dos Médiuns,4463,93,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVIII,Do charlatanismo e do embuste,null,CAPÍTULO XXVIII — Do charlatanismo e do embuste,5,6,43,1,e5db1d4605b4a28727f4e5bf1a68453e
2,O Livro dos Médiuns,4464,94,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVIII,Do charlatanismo e do embuste,Médiuns interesseiros,Médiuns interesseiros,1803,1818,11143,16,224820e3948d1c7b7a1331531eeb373d
2,O Livro dos Médiuns,4465,95,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXVIII,Do charlatanismo e do embuste,Fraudes espíritas,Fraudes espíritas,1949,1970,12135,22,6bd45a980de4ea3898a2c0ba8167aa2b
2,O Livro dos Médiuns,4466,96,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIX,Das reuniões e das Sociedades Espíritas,null,CAPÍTULO XXIX — Das reuniões e das Sociedades Espíritas,16,19,114,1,3ba4e4782e0f0014d4953dd6245ee204
2,O Livro dos Médiuns,4467,97,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIX,Das reuniões e das Sociedades Espíritas,Das reuniões em geral,Das reuniões em geral,2525,2548,15605,24,da4319e906a182f8e409c75f01231b83
2,O Livro dos Médiuns,4468,98,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIX,Das reuniões e das Sociedades Espíritas,Das Sociedades propriamente ditas,Das Sociedades propriamente ditas,2469,2490,15613,22,abcbe9edf0b2408b07070ee8a9328764
2,O Livro dos Médiuns,4469,99,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIX,Das reuniões e das Sociedades Espíritas,Assuntos de estudo,Assuntos de estudo,918,929,5973,12,ab135dc36552678e9ae781082da1c200
2,O Livro dos Médiuns,4470,100,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XXIX,Das reuniões e das Sociedades Espíritas,Rivalidades entre as Sociedades,Rivalidades entre as Sociedades,802,808,4959,7,6e5aa0e8cf927a7e371c561143ee09d1
